id	tekst
paevaleht19910525.2.17	<p>Millal hakkab teil toimima terve mõistuse süsteem?</p><p>• JEF Deutchland külas JEF Estonial</p><p>Nõnda küsisid saksa noored eile Kentmanni tänaval majas numbriga 20 toimunud kohtumisel. Sellele vastasid aga saksa noorfödcralislidega vestlema tulnud """"Virumaa” saadikugrupi aseesimees, ÜN presiidiumi liige Vitalii Menšikov ning EV alaline esindaja VNFSV-s Jevgeni Golikov, et seda tahaks me isegi teada... Siiski tuleb suhtuda optimismiga sellesse pealkirjas äratoodud teatud nukra alatooniga resümeerivasse küsimusse. Seda sellepärast, et Bonnist, Paderbornist ja Boichcn-Eltclnist pärit noortel on Eestimaal oldud juba terve nädal ning nende tõekspidamistes meie eluolust on toimunud olulisi, et mitte öelda 360’-!isi muudatusi. Seda sellepärast, et tegelik pilt erineb suuresti sellest, mida nemad endale kodus ette kujutasid. Kuna Eesti nimi on scalmail kõlanud enamjaolt ühes kontekstis Leedu veriste sündmustega, siis oldi mõnevõrra üllatunud, kui siin ei sõitnudki tänavail tankid.</p><p>Meeldiv muidugi, et saksa noorte loodetud cksootika-clamuste ärajäämisest lingitud hämming kasvas üle mõistvaks suhtumiseks meie vabaduse-jasõltumatuscpüüdluslclc. Sellele aitasid loomulikult tublisti kaasa kohtumised esmaspäeval ÜN liikme, kristliku demokraadi Mart Laari ning. välisministeeriumi nõuniku Mart Nutiga. Ühises vestlusringis olid seal märksõnadeks Eesti, Euroopa,födcralisin. Kolmapäeval kohtus sakslastega EestiSaksa Sõprusühingu esimees Gabriel Hazak, kes selgitas sõna okupatsioon poliitilisi tagamaid. Ka hr.-d Menšikov ja Golikov andsid eile hommikul oma parima, selgitades noorföderalistidclc.ct meie iseseisvumissoovi ei ude võtta mitte kui lõpptulemusi vaid kui vahendit, kuna meie eesmärgiks on ju jõuda tsiviliseeritud riigina Euroopasse. Hr. Menšikov pidas siiski vajalikuks hoiatada praegu N. Liidu reformimisest tulenevale ohtude eest, kuna ühe keskuse asemel või-</p><p>vai tekkida lihtsalt mitu ning ühtedest dogmadest loobutaks teiste kasuks. Lõpuks jõuti ikkagi ühise järelduseni, mille ütles välja ka JEF-i Saksa organisatsiooni peasekretär Bernd Hiittemann: """"Parem ühine föderatsioon kolme Balti riigi näol, kui nende perspektiivitu kuulumine laguneva N. Liidu rüppe.” Seega sai igasugust ühinemist võimalikult laiahaardelisemalt toetavad saksa päritoluga noorfödcralistid kurssi viidud meie ajaloolisest eripärast lingitud iseärasustega integreeruda teiste riikidega teistesse riikidesse. Siinoldud nädala jooksul tutvusid külalised ka ülikoolilinna vaatamisväärsustega ning külastasid Lahemaa rahvusparki. Täna käiakse võimaluse korral ära Eesti Kongressi viiendal istungjärgul ja homme saab järjekordne poliitiliste noorteorganisatsioonide omavaheline kohtumine läbi.</p><p>Andres Mägi</p>
paevaleht19910525.2.18	<p>James Thompson on ”Liviko” ”Thompsoni” viskiga rahul</p><p>Juba on esimestesse restoranidesse ja vai viinapoodidesse jõudnud müüdile """"Livikos"""" loodetud ameerika viski 'Thompson"""". Pooleliitrine pudel Thompsoni” viskit maksab 85 ja kolmveerand liitrine 120 rubla, valuutahind on kokkuleppeline. Joogi etiketil pole ühtegi eestikeelset sõna. Koondisel """"Liviko"""" on nüüd külas USA firma """"Glcnmorc Distillcrics Company"""" (Louisvillc, Kentucky) omanik ja peadirektor James Thompson. Firmal on """"Livikoga"""" leping ehtsa ameerika viski 'Thompson” lootmiseks ja turustamiseks Eeslis. Siin viibib ka firma reklaamišeff Roland Grybauskas, kes on rahvuselt leedulane. ’ Liviko” tootmisdirektori Arno Narro sõnul valis Eesli jaoks joogimargi välja J. Thompson ise. """"Hr. Thompson küsis meie nõusolekut, kontrollis eelnevalt meie toorainet ja tootmisvõimalusi. Esimese katsepartii — 3000 kasti—tegime valmis, äri edukusest sõltub asjade järgnev käik. Fir-</p><p>ma ei tee meile esialgu mingeid takistusi toote müümisel Itta ja Läände."""" I Ir. Thompsqn lilles ETA-le, ei la on """"Livikos"""" loodetud joogi kvaliteediga väga rahul. """"Glemjiorc Distillcrics Company”, mille 1872. aastal asutas James Thompsoni vanaisa, müüb oma toodangul ligemale 40 riiki. """"Liviko"""" on aga esimene, kellega joogi tootmise alal koostööd tehakse. Küsimusele, miks valiti just see viskisort, vastas hr. Thompson, cl taheti toodet, mida saab teha kahe partneriga. Jook koosneb USA burbooni viski piiritusest, meie piiritusest ja meie veest. Hr. Thompson eelistab šoti viskile ameerika burbooni viskit. Järgmine kogus toorainet peaks Eestisse jõudma suvel. Meil toodetud 'Thompson” viski põhikomponendi - burbooni viskit — hoitakse tammevaadis vähemalt 4-5 aastat.</p><p>Enn Uus</p><p>(ETA)</p>
paevaleht19910525.2.19	<p>Täna algab Eesti Kongressi V istungjärk</p><p>Täna kell 10 algab Tallinnas """"Estonia” kontserdisaalis Eesti Kongressi V istungjärk. Poliitilise ettekandega esineb Eesti Komitee esimees Tunne Kelam, arutatakse läbi ja võetakse vastu otsuseprojektid Eesti majanduslikust olukorrast, õiguskaitsesüsteemi reorganiseerimisest üleminekuajal, Taastava Kogu valimise seadusest, Eesti Vabariigi kodakondsusest ja Eesti Kongressi volituste jätkumisest okupatsiooni lõppemiseni. Kell 11 esineb Eesti Kongressi delegaatide ees Tallinnas viibiv Adam Smithi nim. Majandusinstituudi direktor Eamonn Butler Suurbritanniast. Kell 19.30 pannakse otsuseprojektid hääletusele. Saadikuid ja külal isi registreeritakse """"Estonia” kontserdisaalis alates kella 8.30—st.</p><p>Valeri Kalabugin</p><p>(ETA)</p>
paevaleht19910525.2.20	<p>Vene ettevõtlus Eestis</p><p>„ — sellise nimetusega konverentsi korraldas noortcalgatusc keskus """"Ccnlrum” Tallinna lähedal Suurupis 22. ja 23. mail. Konverentsist võtsid osa Eesti ja Venemaa valitsus- ning äriringkondade esindajad. Konverentsi avades tuletas Eesli Vabariigi rahvussuhete minister Artur Kuznetsov meelde, cl peaminister Edgar Savisaare piltliku väljenduse kohaselt võib Eesti pärast 9+1 avaldust sattuda kahe suletud ukse vahele. On täielik alus karta, et N. Liit on juba hakanud sidemeid katkestama . Niisugustes oludes on eriti tähtis arendada ja tugevdada horisonlaalsidcmcid ennekõike Venemaaga, kellega Eestit juba seob koostööleping. Mõistagi peab vahendajarolli etendama venekeelne kogukond.Eesli Vabariigi alaline esindaja Venemaa Ministrite Nõukogus Jevgeni Golikov avaldas arvamust, et Eestis õitsval järjel elav vene kogukond, kes on tihedates sidemetes Venemaaga, tagab eri rahvaste normaalse kooselu Eestis. Konverentsil otsustati pöörduda mõlema vabariigi valitsuse poole ettepanekuga hõlbustada inim-ja majanduskontakte Eesli ja Pihkva oblasti piiril ning soodustada ettevõtete ja ettevõtjate uute majandussuhete tugevdamist mõlema riigi hüvanguks.</p><p>Irina Alehodžina</p><p>(ETA)</p>
paevaleht19910525.2.21	<p>Riigipank kutsub inflatsiooniga võitlema</p><p>Tänavu I kvartalis langes Eestis tootmismaht4,8 ja tööviljakus 1,6 protsenti, töötasud kasvasid aga 36,5 protsenti. See lähendab rahacmissiooni kasvu: ainuüksi mais lastakse Eestis käibele 120 miljonit rubla, mis on 6 korda rohkem kui 1990. aasta mais. N. Liidu Riigipanga Eesli Vabariiklik Pank korraldas kommertstankadclc infotunni arutarnaks inflatsiooni piiramise võimalusi. CommcrLspankadcl soovitati piirata sularaha väljaandmist ja võlla kasutusele tSckiraamatud, kontrollida firmade ülckandcopcratsioonc, krediitide andmisel agacclistda toiduainete ja tarbekaupade tootjaid, elamuehitus- ja tccninduscltcvöttcid. ETA</p>
paevaleht19910525.2.22	<p>Erastamine kas on või ei ole</p><p>Privatiseerimine on kogu maailmas majandust elavdanud, küllap toimub see ka Eestis. Sellise järelduseni jõuti 24. mail Tallinnas toimunud majanduskonvcrenlsil """"Eesti ci vaja kommunismi"""". Seminari korraldas turumajanduskeskus, külalisteks olid esindajad Inglismaalt, Kanadast, Rootsist ja USA-st. Põhicltckandja, Suurbritannia Adam Smith’i instituudi direktor dr. Eamonn Butlcr ütles otsesõnu: kui on olemas liidrid, kes erastamisega tõemeeli tegelevad, ci ole takistuseks ka Eesti praegune segane seisund. Ta hoiatas liiga laialivalguva tulevaste omanike ringi eest, sest sel juhul tekib järjekordselt õige oinanikutundc nappus. Dr. Bullcri sõnul on maailma kogemus näidanud, et parimaid tulemusi saavutatakse seal, kus lisaks töötajatele vastutab juhtkond ettevõtte hea käekäigu eest oma isikliku rahalise panusega. Ta toonitas erinevale privatiseerimisvõimaluste paljusust, kuid põhiliseks peab jääma majandussuhete kontseptsiooni selgus. See tõstab investeerijale usaldust Eesti vastu. Vaadeldi ka privatiseerimise alternatiivset ettepanekut, ennekõike osakute alusel. Mõttevahetuses leidis kajastamist privatiseerimise hetkeseis, eripära ja võimalikud arengusuunad Eestis.</p><p>Vello Hüva</p><p>(ETA)</p>
paevaleht19910525.2.23	<p>Rootsi arhiividokumentide näitus esmaspäevast Tallinnas</p><p>Esmaspäeval avatakse Tallinna Linnaarhiivis Rootsi arhiividokumentide näitus. Nüüdne näitus on osa Rootsi ja Eesti arhiivide vahelisest koostööst. 1990. aastal võisid mitme Rootsi linna elanikud tutvuda analoogse Eesti arhiivinäilusega. Tallinna järel läheb väljapanek Kuressaarde, Tartusse, Narva ja Näitusel osalevad Rootsi Riigiarhiiv, Sõjaarhiiv, Stockholmi linnaarhiiv ja kolm maakonnaarhiivi. Materjal käsitleb peamiselt Balli provintside valitsemist Rootsi poolt XVI-XV11I sajandil ning koosneb kaartidest, joonistest, kuningate kirjadest, vakuraamatutest ja mitmesugustest arvearuannetest. Mõningal määral valgustatakse ka ajajärke enneja pärast Rootsi aega, s.t. keskaega ja sajandeid enne Balli riikide iseseisvumist.</p><p>Mart Linnart</p><p>(ETA)</p>
paevaleht19910525.2.24	<p>Veteranid segasid alevivolikogu istungit</p><p>Eile toimus Närva-Jõesuus järjekordne alevivolikogu istung. Selle aasta algusest ci ole Narva-Jõesuu volikogu saanud normaalselt töötada, sest istungid kujunevad volikogu esimehe Juri Andrejevi pooldajate ja vastaste vaheliseks sõnasõjaks. Seekordsel istungil osalesid Eesti Vabariigi Ülemnõukogu esindajad Eduard Tšerevaško, Prildu Priks ja Sergei Sovetnlkov, riigikantseleist oli Narva-Jõesuus Peeter Jakovlev. Tallinlased olid tulnud selgitama, kui tõsine on alevivolikogu esimehe ning saadikute ja valijate vaheline konflikt. Volikogu istungile tulnud veteranid alustasid kohcclavat debatti Juri Andrejevi isiklike omaduste ja ametisse sobivuse üle. Andrejev kaitses ennast, lükates tagasi kõik süüdistused. Saadik Leonid Ossipov luges ette Juri Andrcjcvilc koostatud protokolli liikluseeskirjade jämeda rikkumise kohta, volikogu esimees nimekas seda provokatsiooniks. Narva-Jõesuu endine volikogu esimees Valeri Ztiravljov tegi ettepaneku pöörduda ülemnõukogu presiidiumi poole nõudmisega moodustada komisjon Juri Andrejevi tegevuse uurimiseks. Narva Linnavolikogu esimees Vladimir Tšulkin hindas Juri Andrejevit inimeseks, kes otsib pidevalt konflikte oma kaastöölistega ja kes ci ole piisavalt kompetentne tiiötama alevivolikogu esimehe kohal. Lühiintervjuus ETA-Ic ütles Juri Andrejev, et toimunu oli tema vastaste instseneeritud farss tema maine alandamiseks, näitamaks, nagu loeks osa elanikkonnast teda oma ametikohale ebasobivaks. Volikogu töötanud juba korralikult, kui hakatud istungeid poliitilistel põhjustel segama. Andrejevi arvates püütakse teda kõigi vahenditega volikogu esimehe ametist kõrvaldada.</p><p>Jaano Martin Ots</p><p>(ETA)</p>
paevaleht19910525.2.25	<p>Loodi Eesti noorkotkaste ja kodutütarde Tallinna ühendus</p><p>Eile kogunes Tallinnas paarkümmend kunagist noorkotkas! ja koduttttart looma oma kohalikku organisatsiooni, mil Ic eesmärk on noorkotkaste ja kodutütarde traditsioonide tutvustamine tänapäeva Eesli noorsoole, et luua sellega võimalus nende iseseisva Eesli Vabariigi aegsete noorsoo-organisat-sioonide taaselustumiseks. Eelnevalt olid sarnased ühendused loodud Tartus ja Viljandimaal, kus on suudetud-juba kaasa haarata ka noori. Nagu ütles ürituse initsiaator Leonhard Saluveer, on veteranide ülesanne lumepall veerema lükata. Kõige tõsisem küsimus on see, kuidas taasloodud noorsoo-organisalsioo-nid funktsioneerima hakkavad ning millest nende loomist alustada. Iseseisvas Eesli Vabariigis tegutsesid noorkotkad ja kodutütred Kaitseliidu toetusel. Praegune Kaitseliit pole ilmselt küllalt tugev suuri noorteorganisatsiooneoma tiiva alla võtma. Leili, et kõige õigem on tutvustada oma ideid noortele kooliõpetajatele, kes omakorda võiksid viia need oma õpilasteni. Selle töö koordineerimiseks valiti eile seitsmeliikmeline vanematekogu.</p><p>Mart Linnart</p><p>(ETA)</p>
paevaleht19910525.2.26	<p>”Colombina” mängib ”Pöial-Liisit”</p><p>""""Colombina” noorima rühma ehmatuseks kuulutas räadiorcklaam peale 14. mai """"Mctsantuinasjutu” etendust teatri valmis ,olevaks suvepuhkusele minema. Viimane """"Metsamuinasjutt” oli see tõepoolest, ülejäänu aga pisut ennatlik. Nimelt tuleb kohe peale kooliaasta lõppu, täpsemalt £8. mail """"Estonia” lavale ypel üks — juba vana, aga seekord täiesti uus — lasteooper """"Pöial—Liisi”. Miks siis jälle? . Meie algkoosseis, kes mängis yPöiakLiisit” 7 aastat tagasi, kui olime vaid lauluring ja """"Colorntyma” nime polnud meil veel kaugeltki, on nüüdseks jõudnud lõpuklassidesse. Peale esikgrupi lausa hiilgavaid etendusi Tallinna Ohvitseride Majas, mis läksid kõik täissaalidele, olime Seda nii- ja teistpidi mõneks väiksemaks etteasteks ümber teinud, ♦tthciädcs tegelasi ja paigates viinu kostüüme. Aga see polnud enam see. Soov lavastada jällegi """"Pöial—Liisil” lüli lastel endal. (Mind pani see algul lausa juukseid kaikuma.) Teha, mitte vana lappida, vaid teha täitsa uus! Nii t«l siis nüüd on — suurte laste lavasluscs.ja väikeste,laste esitujcs. Nii, väikeste, et kui vana """"Pöial—Liisil” kunagi mängiti, polnud mõned neist tänastest veel sündinudki. Kes siis, seekord lavale tulevad? Nagu ikka """"Colombinas” — lapsed Harjust ja Tallinnast —, Tallinna Muusikakeskkooli, 8. ja 24. keskkooli ja Jüri keskkooli õpilased, nimiosas Maril Kivinurm Jürist, väikeste kõrval teevad kaasa ka suured: Arlct Palmiste — """"Mctsamuinasjutus” nukramcclsc printsina tuntud, nüüd lavastajana, Tallinna 20. keskkooli abiturient; Jaanika Ncidorf — tantsude seadja ja lükumisjuht, esimese ”PÖial-Lii-si” prints Kcrli Sild -— lauluõpc-taja-koormcislcr. Uued dekoratsioonid (Anneli ja Mihkel Rcin$alu) ja kostüümid (Lea Lohk ja Kaia Häclmc) on valmimise lõppjärgus. Muusika, mille mc koos Urmas Lattikascga 8 aastat tagasi kirjutasime, on sama ja</p><p>seetõttu, hoides kokku salvestuse kulud, on uus """"Pöial-Liisi"""" siiski veidi odavani. """"Colombina” viimane hooaeg on olnud lavalisest raskem, seepärast kulub selline armas aastalõpp vägagi ära. Kogu """"PöialLiisi” trupi nimel tahaksin tänada materiaalse ja moraalse toetuse eest tootmiskoondist """"Silikaat”, Eesti Kultuurifondi, Rakvere Metsamajandit, a/s-i Arhitektuuribüroo Enn Laansoo, koondist """"Eesti Põlevkivi”, a/si """"Vikman”, väikefirmat ”Asker”, proovi ruum ide tasuta kasu, tamisc eest """"Estonia” teatrit jq Tallinna Haljasalade Trusti, samuti oma trupi lapsevanemaid, kes igas kccruliscsolukorrasnõu ja jõuga appi tulid. Kooliaasta saab läbi, paljud lapsed kiirustavad linnast ära maale, Tulemas on aga veel lastekaitsepäev. Nii cl emad-isad, kelle lapsed veel sellel ajal Tallinnas, tehke oma lastele laslcpäeva vääriline kingitus ja looge nad 28. mail kell 18 """"Estonia” teatrisse ”Pöial-Liisit” vaatama, sest nii väikesed, nagu lavaliselt on """"Colombina” publik, on seekord ka näitlejad laval. Piletid on juba müügil """"Estonia” kassas, samuti võib neid tellida telefonil 44 44 24 või osta enne etendust kohapeal. Niisiis, mc ootame teid. KAARI, """"COLOMBINA” teatri kunstiline juht</p><p>• Esimene """"Pöial-Llisi”, uuest lavastusest on pildid veel tegemata.</p><p>• Maril Kivinurm, Pöial-Liisi. ERKKI LILLE fotod</p>
paevaleht19910525.2.27	<p>Tartu kolmekümne esimestelt kirjanduspäevadelt</p><p>• Ain Kaalepi intervjuu ”Päevalehele” •</p><p>Kirjandustcgclasi huvitab rohkem poliitika kui kirjandus — see kulunud tõde leidis taas kinnitust Tartu tavapärastcl kirjanduspäevadel 18.-19. mail. Tartusse kogunenud kirjanikud ja kriitikud eelistasid ülekaalukalt esineda kultuuripoliitiliste! teemadel. Paul-Ecrik Rummo kõneles """"Kultuuri ja poliitika lahutamisest”, Arvo Valton """"Eesti kultuuri päästeprojektidest”, Jüri Talvel """"Maailmakirjanduse väljaandmisest. Okupatsioon — üks lõppemas, teine algamas”, Rein Veidemann """"Kuuekümnendate põlvkonnast kaheksakümnendatel” ja Astrid Rcinla """"Eesti kirjanduse tulevikust”. Kirjanduskcsksusesuutsid säilitada vaid Peeter Olesk """"Viivi Luik ja Ene Mihkclson: grotesk ja siirus"""" ning Hasso Krull """"Veealune kirjandus”. Pärast pausi kirjandusmuuseumi direktori P. Oleski korraldusel taaselustunud kirjanduspäevad näikse nii esinduslikust k i rja n d us foor um i st m u u lu va l kõnekoosolekuks kultuuripoliitika päcvasündmuslcst.Ehkki kirjanduspäevade sisuline raskuskese kaldus siinkirjutaja arvates noorema põlve csikriiliku Hasso Krulli ettekandele, mis käsitles tagasivaallikult nõukogude eesli kirjandust ja selle kirjanduslikku pärandil. Kirjanduspäevade ettekannete tekste on lubanud avaldada kultuuriväljaandcd. Palusin kirjanduspäevade ettekannetele viidates Eesli kirjanduse ja kultuuripoliitika hetkcolukorda kommenteerida ajakirja """"Aka-</p><p>deemia” peatoimetajal AIN KAALEPIL. H.R.: Hasso Krull rääkis nõukogude eesti kirjandusest kui veealusest kirjandusest. Milline suhe on praegusel eesti kirjandusel selle veealusega? A.K.: H. Krulli kujund oli väga üllatav ja vaimukas. Ta mängis selle kujundiga puhtalt ja osutus eesli kirjanduse lähimineviku omamoodi tuukriks. Millised suhted on meil selle kirjandusega? Mulle tundub, et kvalitatiivset muutustei ole veel toimunud. Tuleb öelda veealuse kirjanduse auks, et alates 1 Iruštšovi sulast on eesli kirjanikud okupeeritud Eeslis maksimaalselt võimalusi kasutanud. Kasvõi vene kolleegid on acg-ajalt üsna hämmeldunud olnud, mida meie siin Eeslis oleme suutnud teha. Olukord oli küll raske, aga mulle tundub, et eesti kirjanike parim osa on andnud head loomingut. Loodan,et nad annavad seda ka edasi — kvalitatiivne muutus on alles ees. I I.R.: Mida ja kelle loomingul eesli kirjandus veealusest perioodist kaasa saab? A.K.: Ma olen pidanud kõigi aegade kõigi kirjanduste olulisemaks osaks luulet. Luule on see, millest moodustub põhiosa ühe rahvuskultuuri klassikast. Tarvitseb vaid nimetada nimesid nagu P.-E. Rummo, J. Kaplinski, A. Ehin, J. Viiding, H. Runnel, M. Traat — võiks veelgi jätkata, aga usun, et sellega on olulisemad nimed nimetatud. Proosat iseloomustada on natuke raskem, sest piir hea ja halva proosa vahel on alati olnud eba-</p><p>määrasem kui luules. Kui aga mainida vaid J. Krossi ja M. Unti (lisada tuleks veel vähemalt viis nime) — siis ci ole ju viga sel bilansil. H.R.: Eesti väärtkirjanduse väljaandmine on ohus, peale tulvab sopakirjandus ja massikultuur — kuidas need nähtused tasakaalustuvad? A.K. Raske on prognoosida ja eriti ajaliselt prognoose piiritleda. Ma kujutlen, et lulcvikusiluatsioon võiks vahest heal juhul olla selline nagu Soomes. Seal on hea kirjandus täiesti olemas, ilmub aga üldiselt väikestes tiraadides. Ära la ennast ci lasu, aga tõeluste süsteem on väga hästi läbi mõeldud. Samal ajal vohab muidugi ka sopakirjandus, aga selle eest niikuinii ei pääse. Ainult millal mc jõuame sellise tasakaalustatud seisundini, seda ma küll ci oska öelda. H.R.: Milline peaks olema maailmakirjanduse ja eesli kirjanduse suhe — kuidas hoida ülal tõlgete väljaandmist Eestis ning millised võimalused on eesti kirjandusel läbi lüüa tõlgetega väljapoole? A.K.: Siin ma olengi ehk kõige murelikum. Maailmakirjanduse väärtteoste väljaandmine, mis on väga kulukas ettevõte, lähiaastatel kindlasti kannatab. Vaja on kvalifitseeritud tööjõudu ja väljaanded ise lähevad kalliks. Ma loodan, et mc sellest siiski üle saame. Siin on mul suureks lootuseks see, et eesti rahvas ci ole veel lugemist sel määral unustanud nagu näiteks lääne suurrahvad. Loodetavasti õnnestub säilitada ka """"Loomin-</p><p>gu Raamatukogu”, mis on heal tasemel odav rahvaraamat ja annab võimalusi lühemate žanride tutvustamiseks meie lugejatele. Eesti kirjanduse tõlked väljapoole — siin olen ma muidugi mõnevõrra pessimist nagu ma seda alati olen olnud. Ega suuri rahvaid ci huvita väikeste rahvaste kirjandus. Huvitab ainult siis, kui see väike rahvas millegi sensatsioonilisega hakkama saab. Klassikaline näide — Franz. Emil Sillanpää sai Nobeli preemia sellal, kui puhkes Talvesõda ja Soome oi i terve maaiIma silmas ja suus. Oleks eestlased Talvesõja maha pidanud, oleks kindlasti Tammsaare Nobeli preemia saanud. Praegu ongi ehk see situatsioon, kus Baltimaad on maailma huvisfääris. Rõõmustav on märgala, et eesti kirjanduse tundjaid ja eesti keele oskajaid on mitmetes maailma maades ning praegu nad muidugi kasutavad seda võimalust. Kas nii head situatsiooni veel tuleb, ma ci tea. Aga see ci olegi nii oluline, peaasi et kirjandus meie oma kultuuri teenib ja meie oma lugejale midagi pakub ning ka midagi suurt ja sügavat pakub — see on kõige tähtsam. See, mis maailmas arvatakse, see ärgu meid nii väga huvitagu. II.R.: Rein Veidemann manifesteeris jälle ja jõuliselt nn.</p><p>kuuekümnendate aastate põlvkonna olemasolu. Mida arvata kirjandus- ja ühiskonnanähtustc piiritlemisest põlvkonniti? A.K.: Minu arvates on põlvkond nähtus, mis kultuuriloos teatavatel hetkedel lekib. Selle asemel võib olla ka rühmitus või liikumine. Aga mõnikord on situatsioon, mis sunnib kõnelema põlvkonnast. Mulle tundub, et eesti kirjanduses on ka mõnikord põlvkonna sidumine isegi aastaarvuga otstarbekas olnud. Näiteks 1905.-1917. aastate põlvkond ja 1935. aasta põlvkond. Ning miks mitte ka 1962. aasta põlvkond, mil ilmus esimene luulckassctt. Aga näha põlvkondadesse jaotamises universaalsel meetodil ühe rahva kultuuriloo käsitlemises, sellesse suhtun ma küll skeptiliselt. H.R.: Mitmed kuuekümnendate aastate tippkirjanikud on üle läinud poliitikasse, kas nad on kompetentsed seal osalema? A.K.: Ma arvan, et meie poliitikud on üldse veel küllalt ebakompetentsed, mis tuleneb kogemuste vähesusest. EV alguses 1918-1919 oli kolm vanemal meest — K. Päts alla viiekümne, J. Tõnisson ja M. Martna veidi üle viiekümne aasta vanad, ülejäänud olid hoopis noored mehed. Ja nad lõid ju täitsa korraliku ja inimliku riigi. Alguses olid nad väga ebakompe-</p><p>tentsed ja miks ci võiks see praegugi nii olla. Ma ainult tahaksin, et ka nende hulgast, kes praegu on viiskümmend ja üle selle, kerkiksid isiksused, keda tulevikus võiks võrrelda Pätsi-Tõnissoni-Martnaga. H.R.: Praegu on lahendamata kirjastusproblcemid — kas teie arvates peab riik väärtkirjanduse päästmiseks kanalisccrima paberi ja trükikojad, nagu pani ette J. Talvel? A.K.: Lähiaastatel ci ole tark riiklikke struktuure purustada kui nende asemele ci ole midagi panna. """"Akadeemia” peatoimetajana märgin ma """"Perioodika” kasulikku osa. Kui temast saab nüüd riigi ettevõte, siis kultuuriajakirjad — mis minu arvates ci ole marginaalne, vaid tsentraalne nähtus . eesti ajakirjanduses, — elavad i need rasked aastad paremini üle . just riigiettevõtte väljaanded olles. Sealjuures ci karda ma, cl see . tähendaks riikliku surve avalda- . misl. Kaugemas tulevikus näen . ma muidugi liikumist vabasse ühiskonda rohkem sobivate struktuuride suunas. H.R.: Milline on olnud pikaajalise Tartu kirjanduspäevade tra.ditsiooni mõju eesli kirjandusele? A.K.: Olen kirjanduspäevadel osalenud juba 1950-ndate aastate lõpust ja siis oli nende tähtsus palju suurem kui praegu. Trükisõna oli siis veel kohmetu, kuigi uued mõtted ja suunad hakkasid juba kujunema. Suuliste esinemiste jaoks olid Tartu kirjanduspäevad väga oluline foorum. Sinna sõideti kokku kõikjalt, ja mis eriti oluline — üliõpilased võisid neist massiliselt osa, et kuulda ometi peaaegu vaba sõna. Kirjandus oli tollal üldse ühiskondlikus funktsioonis, kuivõrd poliitikat ei saanud (eha. Vähemalt kirjanduslik kanal oli ka poliitiliste probleemide avaldamiseks. Tänavused kirjanduspäevad olid elavad, osavõtjaid oli küllalt. Tundub, et traditsioon saab uut jõudu. Tarvis oleks muidugi veel enam noori, üliõpilasi nii esinejale kui kuulajate seas.</p><p>Hannes Rumm</p><p>• AIN KAALEP</p>
